index,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices,Conspiracy Theory_pred,Education_pred,Environment_pred,Labor/Employment_pred,Religion_pred,Science/Technology_pred,annotations
300325,1270355718252769280,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,,patriot,,3742.0,3735,2019-07-11,en,en,@LameckSserwadda @mkainerugaba Question your dense brains,2020-06-09 14:02,Twitter Web App,1124468475559387138,1.2703382090132152e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1124468475559387138', '2723451553']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
1300292,825325234106413056,qBnRPxoKhQQmEl4FlWrhkpjmzMyojiLMlQvhaaKrzYU=,qBnRPxoKhQQmEl4FlWrhkpjmzMyojiLMlQvhaaKrzYU=,qBnRPxoKhQQmEl4FlWrhkpjmzMyojiLMlQvhaaKrzYU=,Estados Unidos,"Breaking News, 
All political information at your house, and more,
Americas news, all the best of your hands policy #topnewusa",,2604.0,5267,2016-11-03,es,en,VIDEO : Newt Exposes “The Grotesque Difference” in Media Coverage of Marches https://t.co/f7emMx9cXq https://t.co/AJ45HGUR4Y,2017-01-28 12:50,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qg50L1'],[],,0.0,1.0,0.0,0.0,1.0,0.0,"['Education', 'Religion']"
796287,887291682781368321,dzaYG7wMhjvBl8R3MFXTs4AZB2QU6Ry8TzP1UKowOA=,dzaYG7wMhjvBl8R3MFXTs4AZB2QU6Ry8TzP1UKowOA=,dzaYG7wMhjvBl8R3MFXTs4AZB2QU6Ry8TzP1UKowOA=,Estados Unidos,"Follow me, I have the most shocking news of the moment, you want to know all the secrets of the president of the United States?",https://t.co/4srF9ALSJp,504.0,2835,2017-07-10,es,en,NEW POLL : Majority of Americans Agree the Dem Party is a SHAM! https://t.co/ebqEu3NqNm https://t.co/xess5NStyD,2017-07-18 12:43,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2uv4LsF'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1420583,892586377363292160,NJArbhU+fXvlcZhvOFM4dquY6KQepkt038QjcngB250=,NJArbhU+fXvlcZhvOFM4dquY6KQepkt038QjcngB250=,NJArbhU+fXvlcZhvOFM4dquY6KQepkt038QjcngB250=,Estados Unidos,"Conservative 2A defender, ❤️🇺🇸 🐸👩‍👦👼 Heritage Sentinal Cos Corodinator for NC🇺🇸🇺🇸🇺🇸 NO LISTS Follow me",https://t.co/4srF9AuhkP,1454.0,2775,2017-07-31,es,en,#chanleAnthony Scaramucci Reveals What’s Next https://t.co/oZMaoBRi6G https://t.co/PefY1mGNYn,2017-08-02 03:22,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,['chanleAnthony'],['http://ift.tt/2tY32bK'],[],,0.0,0.0,0.0,0.0,0.0,0.0,[]
1286966,848302997519990784,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,EnJOMZA4bIqKIG7CS5cI7OPKgxg6HAIo4+AwnWjN44=,Estados Unidos,All information of america and more.. TOP USA #AMERICA #TOPUSA #POLITICSTOP,,2072.0,2243,2016-11-03,es,en,VIDEO : Disgraced Evelyn Farkas Now Blaming “Russians” https://t.co/lx57WN18J1 https://t.co/38160kKr6Q,2017-04-01 22:36,dlvr.it,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],['http://truthfeed.com/video-evelyn-farkas-is-now-blaming-russians-for-spreading-fakenews-about-her/61369/?utm_source=dlvr.it&utm_medium=twitter'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
286482,1188053262169202688,702546703438716929,Afro puff missy mommy 🇺🇬🇳🇬,jeromeabba,"Uganda, Nigeria Online","Principled mom| Miss independent |IT specialist | Introvert | Content Creator |Your secret admirer😉😋😘🇺🇬
#muhoozi_project I NRM & Bebecool diehard✌️👍",https://t.co/G8J50FnKMK,20912.0,18384,2016-02-24,en,en,"RT @assasnsfunclub: This guy kept walking, he never stopped till he made it to Gulu. Why do u wanna stay in bed? #JWHighBallTour
https://t.…",2019-10-26 11:22,Twitter for Android,,,,True,,1.1880484107268628e+18,absent,absent,0.0,0.0,0.0,0.0,['JWHighBallTour'],[],['880542206037291008'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
232955,1172568118704709634,715891118672646144,🇺🇬 𝐉𝐎𝐑𝐃𝐀𝐍 🇺🇬,jordanshirumat2,"Kampala, Uganda",#GodFearing🙏🙏A Patriotic social media activist communicating essential information. Graduate 🎓. LIKE FACEBOOK Page 👉 https://t.co/EKbf1D4bd3,,40296.0,632,2016-04-01,en,en,@Fahad38158546 @mkainerugaba General looked extremely smart then humble!,2019-09-13 17:49,Twitter for iPhone,1163761310586327040,1.172538282812629e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1163761310586327040', '2723451553']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
370163,1271899749298384903,ImLE9J1q27bsiZz9TuqBTbCQ+1Ivb4HLLktuLGfcis=,ImLE9J1q27bsiZz9TuqBTbCQ+1Ivb4HLLktuLGfcis=,ImLE9J1q27bsiZz9TuqBTbCQ+1Ivb4HLLktuLGfcis=,,Ugandans secure your future with@KagutaMuseveni again 🙏,,4167.0,3634,2019-09-16,en,en,RT @jashily: Roads make a crucial contribution to economic development and growth and bring important social benefits. They are of vital im…,2020-06-13 20:18,Twitter for Android,,,,True,,1.271868362453328e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['836139167042191360'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
926603,822799202103148544,S5n0jMeKNyoTzG5i+fow1smlmDBECLjxuQ4U5tsR714=,S5n0jMeKNyoTzG5i+fow1smlmDBECLjxuQ4U5tsR714=,S5n0jMeKNyoTzG5i+fow1smlmDBECLjxuQ4U5tsR714=,,"Follow closely the president of the United States closely so that you are aware of all his steps
#TOPTRUMP
#TRUMPTOP
#TOPPOLITICAL",,2300.0,4805,2016-11-13,es,en,BREAKING : Trump Outlines Energy Plan to End U.S. Reliance on Saudi Oil https://t.co/g2mUuFTSrI https://t.co/NWJaAnJHiz,2017-01-21 13:33,dlvr.it,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],['http://viid.me/qs4VIg'],[],,0.0,0.0,1.0,0.0,0.0,1.0,"['Environment', 'Science/Technology']"
1157333,898099641438351360,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,Estados Unidos,Trump Supporter/blocked by Rosie/likedby @sebgorka/Nurse/Mom/Model/Cake Design/Anti BS liberal/gun owner #2A ccw/WOMEN FOR TRUMP!! Blocks shit starters?Followme,https://t.co/4srF9ALSJp,1252.0,3780,2017-07-27,es,en,#top RT joelpollak: Protesters in Atlanta Tear Down ‘Peace Monument’ After Mistaking It for Confederate SymboI https://t.co/wVZ5L4Ah3e via…,2017-08-17 08:30,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,['top'],['http://bit.ly/2waRB5e'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1226366,897655749140238338,KtaheeDct1shUmF6TPMfwrxnq76TJVZxSdrdGDNQr7A=,KtaheeDct1shUmF6TPMfwrxnq76TJVZxSdrdGDNQr7A=,KtaheeDct1shUmF6TPMfwrxnq76TJVZxSdrdGDNQr7A=,Estados Unidos,Trump #Benghazi/Seal Team 6. #Blue Hand NO islam/zion. The Persistence. No porn! #MAGA #English First ??Dtr of Navy Gunners Mate/Farrier& Seamstress FOLLOW ME,https://t.co/4srF9AuhkP,130.0,938,2017-08-09,es,en,MartyDeplorable fishytaste MJP1370 MaxineWaters What did they say?,2017-08-16 03:06,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[],,1.0,1.0,0.0,0.0,0.0,0.0,"['Conspiracy Theory', 'Education']"
237049,1172240145543782400,txGUUyY4SgjkpnbX8bzyy2cpK+40m+jXOB+O3W0SDk=,txGUUyY4SgjkpnbX8bzyy2cpK+40m+jXOB+O3W0SDk=,txGUUyY4SgjkpnbX8bzyy2cpK+40m+jXOB+O3W0SDk=,"Gulu, Uganda",God I need u more 🙏🙏🙏,,203.0,384,2019-05-14,en,en,RT @1u01cyA3Bhu+MJ2Kwk5W9xkCSqGLqeqgspG0UFSCCtM=: @CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA= @KagutaMuseveni @RuhakanaR @FrankTumwebazek @GCICUganda @Parliament_Ug @StateHouseKenya @citizentvkeny…,2019-09-12 20:06,Twitter for iPhone,,,,True,1u01cyA3Bhu+MJ2Kwk5W9xkCSqGLqeqgspG0UFSCCtM=,1.1722361699937403e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1u01cyA3Bhu+MJ2Kwk5W9xkCSqGLqeqgspG0UFSCCtM=', 'CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA=', '126955629', '2776823057', '2700393444', '765577387811667968', '1878575250', '364830542']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
1572664,818261048524296194,UuW5s4ZRTWuuNNDtHN8D2CpHBtBznOtFfbhPWOquUeU=,UuW5s4ZRTWuuNNDtHN8D2CpHBtBznOtFfbhPWOquUeU=,UuW5s4ZRTWuuNNDtHN8D2CpHBtBznOtFfbhPWOquUeU=,,"Follow us in the deepest heart of usa and visit all the political news that we have for you with the most important details of current affairs..
#Heartusatop",,1197.0,2802,2016-12-02,es,en,AMERICA FIRST: Trump Brings $1 BILLION To US… https://t.co/fzXXXaROKW https://t.co/J5AO2IpzNP,2017-01-09 01:00,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qiFcCh'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
668313,826426626996973568,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,,"Lover of everything good, journalist and writer, follow me and I will give you the best information, Follower of Donald Trump and more.!#TrumpTop #TopJani",,2.0,31,2017-01-03,es,en,BREAKING VIDEO : Austin Texas Judge Wears “Pussy Hat” During Court Hearings. https://t.co/iGOOD89IJW https://t.co/MrzmKF9GnU,2017-01-31 13:47,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qje3Dp'],[],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
138430,831228376333635584,830195087078518785,ssebunya shafique,ssebunyashaf,Uganda,"economics politics music and sports
@arsenal & @Barcelona",https://t.co/4lf4iRcXJT,15717.0,4232,2017-02-10,en,en,"RT @EKmwanzo: Follow all Favourites of this tweet.
#mzanzifollotrain
#GainWithTrapa 
#GainWithXtiandela",2017-02-13 19:47,Twitter for Android,,,,True,,8.312202567104717e+17,absent,absent,0.0,0.0,0.0,0.0,"['mzanzifollotrain', 'GainWithTrapa', 'GainWithXtiandela']",[],['1535707219'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
841894,883322367354834944,CGOFOrTqWVwoDmUa10pQ+PT21+vkVHi+WNF3ObIkU=,CGOFOrTqWVwoDmUa10pQ+PT21+vkVHi+WNF3ObIkU=,CGOFOrTqWVwoDmUa10pQ+PT21+vkVHi+WNF3ObIkU=,Estados Unidos,"Reporter with the best secrets of President Donald Trump, I have all day viral news",,436.0,948,2017-07-05,es,en,MORE WINNING! June Jobs Report BLOWS OUT Economist Expectations https://t.co/dGDNmJxMKi https://t.co/5c8N3ewo5c,2017-07-07 13:50,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2sxtJTU'],[],,1.0,1.0,1.0,1.0,0.0,1.0,"['Conspiracy Theory', 'Education', 'Environment', 'Labor/Employment', 'Science/Technology']"
31167,1165265667404238848,GZAQId3MwRUchIlm5bGDhjV1EUi1mgUM+noUWRQ91Q=,GZAQId3MwRUchIlm5bGDhjV1EUi1mgUM+noUWRQ91Q=,GZAQId3MwRUchIlm5bGDhjV1EUi1mgUM+noUWRQ91Q=,,"I love animals, interested in international affairs",,70.0,498,2014-01-17,ru,en,"At the G7, Trump Is One of the Popular Ones  https://t.co/AP7qAExG4c",2019-08-24 14:12,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['https://www.realclearpolitics.com/2019/08/24/at_the_g7_trump_is_one_of_the_popular_ones_484149.html'],[],,0.0,0.0,0.0,0.0,0.0,0.0,[]
613551,1345960319567491074,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,+tbyUbJqXC8Y0c0dlRmhcOYuzI6b+bir2uoskU1EI=,,patriot,,3742.0,3735,2019-07-11,en,en,"RT @mucunguzi_jeff: Assume this was an NRM candidate campaigning, even if he was campaigning for LC1 post, by now PoliceUg would be NRMPoli…",2021-01-04 05:08,Twitter Web App,,,,True,,1.3456824499137536e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['865847956641124352'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
230096,1163335233825120256,D09vB2EohBfxfycbcIqZPKZMyw6ww0URME4BJRoyHo=,D09vB2EohBfxfycbcIqZPKZMyw6ww0URME4BJRoyHo=,D09vB2EohBfxfycbcIqZPKZMyw6ww0URME4BJRoyHo=,"Kampala, Uganda",I DO THE BEST MAKE UP AROUND TOWN 😍😍😍 Do your bookings via DM .,,905.0,686,2017-03-19,en,en,RT @mollykamukama: The President @KagutaMuseveni received a lot of feedback on his essay contextualizing his #M7WealthCreationTour here👇🏾.…,2019-08-19 06:21,Twitter for iPhone,,,1.1608315304088412e+18,True,,1.1630852986093404e+18,absent,absent,0.0,0.0,0.0,0.0,['M7WealthCreationTour'],[],"['4259530109', '126955629']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
926589,826523268303577088,KWGp4e3TUzzMlL0f0hwBbkWfhj006yUUXKSqMGng38=,KWGp4e3TUzzMlL0f0hwBbkWfhj006yUUXKSqMGng38=,KWGp4e3TUzzMlL0f0hwBbkWfhj006yUUXKSqMGng38=,,"Want to have exclusive information on all of Trump's moves? We work to give you the information that nobody else offers, follow us.!#TrumpTop",,4.0,22,2017-01-04,es,en,Sally Yates firing and Trump cabinet cause partisan 'bad blood' to boil over https://t.co/aYVvKrX0n2 https://t.co/7rV9hJOZyK,2017-01-31 20:11,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qjaMZK'],[],,0.0,0.0,0.0,1.0,1.0,0.0,"['Labor/Employment', 'Religion']"
1523184,830912654814244864,1QZYxbyMAzfwGtZaTzQ4ueoW3qhngJNUfZFIdbrZSE=,1QZYxbyMAzfwGtZaTzQ4ueoW3qhngJNUfZFIdbrZSE=,1QZYxbyMAzfwGtZaTzQ4ueoW3qhngJNUfZFIdbrZSE=,,"We give you all the political information and everything related to the united states, follow me and part of what I have for you.!#TrumpFans #FansTrump",,96.0,215,2017-01-12,es,en,Alveda King Crushes Elizabeth Warren For Using MLK’s Name For Her Agenda https://t.co/W71LvGnuLm https://t.co/mW5M64PWUa,2017-02-12 22:53,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qzhsV0'],[],,0.0,1.0,0.0,0.0,1.0,0.0,"['Education', 'Religion']"
1070071,889663303693328385,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,Estados Unidos,Take you to your hand all the world of politics in america.follow us and find out the best news,,2924.0,3135,2016-10-24,es,en,BREAKING BOMBSHELL VIDEO : Pastor Exposes Trump Assassination Plot https://t.co/D5vPi4xsLY https://t.co/rL4FKWX3OG,2017-07-25 01:47,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2twRk7Q'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1201119,893881558943375361,vOtwRjbiWG9pLuxv6BsPRwz7WZcuy03FPm7wOv3GXQ=,vOtwRjbiWG9pLuxv6BsPRwz7WZcuy03FPm7wOv3GXQ=,vOtwRjbiWG9pLuxv6BsPRwz7WZcuy03FPm7wOv3GXQ=,Estados Unidos,Trump Supporter~! ~100% service Connected Permanent and Total including PTSD~! Follow me,https://t.co/4srF9ALSJp,2.0,0,2017-07-25,es,en,Ben Rhodes Calls Stephen Miller a “White Supremacist” But There’s a Major Problem https://t.co/iRy88MZOOH https://t.co/yK0etRfdjK,2017-08-05 17:09,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2wv1Ai5'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
445473,1285688698760298498,QH5y7bunddD3jnsSqmVhRoTv9h4PXQ3J89uBJyKAuiU=,QH5y7bunddD3jnsSqmVhRoTv9h4PXQ3J89uBJyKAuiU=,QH5y7bunddD3jnsSqmVhRoTv9h4PXQ3J89uBJyKAuiU=,"Kampala, Uganda",Proud NRM Cadre . Team Gen MK ... Voting @mkainerugaba 2026 & beyond . #MuhooziProject #Uganda,,480.0,301,2017-02-12,en,en,"RT @FredNamanya1: If can fail to recognize Mr @ArthurMirama 's love he has fo NRM then ,probably u don't know the mission @mkainerugaba is…",2020-07-21 21:30,Twitter for iPhone,,,,True,,1.2856114385355735e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1241113862142922753', '3366628313', '2723451553']",,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
1275507,891707275861164032,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,M3HZZ7VHOOVupJlqvAXAkrV1x2E1RfcI6ipMK0tf2Q=,Estados Unidos,Trump Supporter/blocked by Rosie/likedby @sebgorka/Nurse/Mom/Model/Cake Design/Anti BS liberal/gun owner #2A ccw/WOMEN FOR TRUMP!! Blocks shit starters?Followme,https://t.co/4srF9ALSJp,1252.0,3780,2017-07-27,es,en,"#top RT alozraT: 💥QUESTIONS surfacing💥regarding AWAN Attorney &amp; his connections 2 Bill &amp; Hillary Clinton

👉#Dems M… https://t.co/TDJ1teTsGy",2017-07-30 17:09,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"['top', 'Dems']",['http://www.thegatewaypundit.com/2017/07/questions-surfacing-regarding-awan-attorney-and-his-connections-to-debbie-wasserman-schultz/'],[],,1.0,0.0,0.0,0.0,0.0,0.0,['Conspiracy Theory']
1115012,826615665515589632,816372365043138561,Rita With Trump,RitaWithTrump,,"I dedicate to give the best information of the president of the United States, I dantote to know every detail and the best top secrets of the day.!#RitaTrump",,0.0,22,2017-01-03,es,en,No Mainstream Media Outlet Is Safe From This Man! Watch Sean Spicer Utterly Destroy NY Times And NBC! https://t.co/I39m89ZnxZ https://t.co/hCXzPhvRTG,2017-02-01 02:18,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qjhXEd'],[],,1.0,0.0,0.0,0.0,1.0,0.0,"['Conspiracy Theory', 'Religion']"
1125332,805513308061085696,hus2cZnNCjoKCeAeq6IoZNFKFN5GdeRW5mMqWtg3Lqg=,hus2cZnNCjoKCeAeq6IoZNFKFN5GdeRW5mMqWtg3Lqg=,hus2cZnNCjoKCeAeq6IoZNFKFN5GdeRW5mMqWtg3Lqg=,,All the life and politics of the president of the United States by this channel follow us,,1706.0,4487,2016-12-02,es,en,Bolton Nails It! Beijing Doesn’t Tell Us Who To Talk To! https://t.co/y170QXqWB3 https://t.co/csKBubOWF5,2016-12-04 20:45,dlvr.it,,,,False,,,absent,absent,0.0,0.0,1.0,1.0,[],['http://viid.me/qeqA49'],[],,0.0,0.0,1.0,0.0,1.0,1.0,"['Environment', 'Religion', 'Science/Technology']"
1127515,896399179832078336,+7OR50IgsmvRK4aGYhwyYnoRsBsA91Y26XvHDj3NwE=,+7OR50IgsmvRK4aGYhwyYnoRsBsA91Y26XvHDj3NwE=,+7OR50IgsmvRK4aGYhwyYnoRsBsA91Y26XvHDj3NwE=,Estados Unidos,Reformed Liberal Democrat Supporting President Trump in #MAGA. Following like minded people. Follow back.,https://t.co/4srF9ALSJp,666.0,2868,2017-07-31,es,en,White Christian conservatives should oppose protests by white supremacists via the FoxNews app https://t.co/WLLN3BmePW,2017-08-12 15:53,IFTTT,,,,False,,,absent,absent,0.0,1.0,0.0,0.0,[],['http://www.foxnews.com/opinion/2017/08/12/white-christian-conservatives-should-oppose-protests-by-white-supremacists.html'],[],,0.0,1.0,1.0,0.0,1.0,0.0,"['Education', 'Environment', 'Religion']"
1609304,819372519857602560,77rFQwPf+LLJnZvXJE4g+VJutD5j1WH50WkQ0FBRRE=,77rFQwPf+LLJnZvXJE4g+VJutD5j1WH50WkQ0FBRRE=,77rFQwPf+LLJnZvXJE4g+VJutD5j1WH50WkQ0FBRRE=,Estados Unidos,"Follow us, here you will be informed at all times with the last minute political secrets..! #PoliticalTop #LoveUsaTop",,1136.0,2319,2016-12-20,es,en,What George Clooney Said About Trump Just Ruined His Career https://t.co/JQyYNz2vMU https://t.co/7CjUYhYSqx,2017-01-12 02:36,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qovf4X'],[],,0.0,0.0,0.0,0.0,0.0,0.0,[]
1395173,878702923655421953,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,Estados Unidos,Take you to your hand all the world of politics in america.follow us and find out the best news,,2924.0,3135,2016-10-24,es,en,U.S. asks SCOTUS to take up fight over email privacy https://t.co/k7LTQGJ5pG https://t.co/wz0UEBMrqG,2017-06-24 19:54,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://money.cnn.com/2017/06/24/technology/microsoft-privacy-supreme-court-justice-department/index.html?section=money_topstories&utm_source=dlvr.it&utm_medium=twitter'],[],,0.0,1.0,1.0,1.0,0.0,1.0,"['Education', 'Environment', 'Labor/Employment', 'Science/Technology']"
968849,875401481842810881,VUksP1da0NVWMujwF6fUZtw0LEbxvtRvY3uktdChI=,VUksP1da0NVWMujwF6fUZtw0LEbxvtRvY3uktdChI=,VUksP1da0NVWMujwF6fUZtw0LEbxvtRvY3uktdChI=,Estados Unidos,"I'm not German, not Italian, not Irish. I'm American through and through, period. ????????????????????????????????????????????????????????#Trump2020 #MAGA",https://t.co/9mmTF3UVaY,1293.0,4294,2017-06-02,es,en,Two lawmakers said the Congressional Baseball game practice... https://t.co/os2Zib2P6n https://t.co/kVd5UqLjoC,2017-06-15 17:15,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://destyy.com/qKX3nk'],[],,0.0,1.0,0.0,1.0,0.0,0.0,"['Education', 'Labor/Employment']"
591125,1298523057338933249,laVYtIZfpswgGMOv85x1ivhStFZt7FPofgfyT6Dx04=,laVYtIZfpswgGMOv85x1ivhStFZt7FPofgfyT6Dx04=,laVYtIZfpswgGMOv85x1ivhStFZt7FPofgfyT6Dx04=,,Thank yu Lord am back,,179.0,342,2019-12-03,en,en,"RT @kamukamafredie: Good morning, CIC,H.E ,Gen @KagutaMuseveni ,@mkainerugaba @cdfupdf @kyanda_leopold  thank you for keeping Ugandans safe…",2020-08-26 07:29,Twitter for Android,,,,True,,1.2980098222737203e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['1076608238', '126955629', '2723451553', '1244924599734845441', '759495337463705600']",,0.0,0.0,0.0,0.0,0.0,0.0,[]
232592,1187023650119139328,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,"Masaka, Uganda",Beauty is all about great care from a hubby 🤩 Loving the life am living I like politics n fashion,,1303.0,1875,2019-05-17,en,en,"RT @CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA=: ——
20 gorillas from Hirwa Family in Virunga Conservation area in Rwanda have have crossed to over to Mt. Mgahinga Gori…",2019-10-23 15:11,Twitter for iPhone,,,,True,715891118672646144,1.1870210380156475e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA='],,0.0,0.0,1.0,0.0,0.0,0.0,['Environment']
86965,1102429192380186624,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,,"Pic is with Delcy❤️. Chavista, Kirchnerista, Left-Wing populist. Socialism of the 21st century! For a Socialist USA! Hijo de Chávez. Dakotah Lilly NewSchool2016",,2470.0,2642,2012-11-22,en,en,RT @boun0479: WATCH: In Macron's France you can witness police officers beating old people in the street b/c they show solidarity w/ protes…,2019-03-04 04:42,Twitter for iPhone,,,1.101983249075708e+18,True,,1.1021708244155516e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['329131142'],,0.0,0.0,0.0,0.0,1.0,0.0,['Religion']
287484,1148856115242983425,830195087078518785,ssebunya shafique,ssebunyashaf,Uganda,"economics politics music and sports
@arsenal & @Barcelona",https://t.co/4lf4iRcXJT,15717.0,4232,2017-02-10,en,en,"RT @newvisionwire: Museveni campaigns for Nebbi candidate  

The NRM National Chairman Yoweri Museveni Tuesday travelled to Nebbi district…",2019-07-10 07:26,Twitter for Android,,,,True,,1.148847684306002e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['56960258'],,0.0,0.0,0.0,0.0,0.0,0.0,[]
