index,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices,Conspiracy Theory_pred,Education_pred,Environment_pred,Labor/Employment_pred,Religion_pred,Science/Technology_pred,annotations
232592,1187023650119139328,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,nJXnEVp2cjm7qKjP2t5tKoqQayxdhoNR6EyoETgFdek=,"Masaka, Uganda",Beauty is all about great care from a hubby 🤩 Loving the life am living I like politics n fashion,,1303.0,1875,2019-05-17,en,en,"RT @CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA=: ——
20 gorillas from Hirwa Family in Virunga Conservation area in Rwanda have have crossed to over to Mt. Mgahinga Gori…",2019-10-23 15:11,Twitter for iPhone,,,,True,715891118672646144,1.1870210380156475e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['CQvMyyB0YfvwrUrsaZ6KI7yqaJfSUDTrAI0joQhgMA='],," This tweet is not about a conspiracy theory, it is merely reporting factual news.

Class: 0"," This tweet is not about education, as it is discussing the movement of gorillas in Virunga Conservation area in Rwanda. 

Class: 0"," This tweet is about the movement of 20 gorillas in the Virunga Conservation Area in Rwanda.

Class: 1"," This tweet does not mention labor or employment, but rather is about gorillas in the Virunga Conservation area in Rwanda.

Class: 0"," This tweet is not about religion, as it is talking about gorillas in the Virunga Conservation area in Rwanda.

Class: 0"," This tweet reports on a conservation effort in Rwanda, involving twenty gorillas from the Hirwa Family crossing to the Mt. Mgahinga Gori conservation area.

Class: 0",['Environment']
86965,1102429192380186624,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,uqyBajgI70Y4eIp7bV2CLijqtEqc5+kivHt7MKmJo6I=,,"Pic is with Delcy❤️. Chavista, Kirchnerista, Left-Wing populist. Socialism of the 21st century! For a Socialist USA! Hijo de Chávez. Dakotah Lilly NewSchool2016",,2470.0,2642,2012-11-22,en,en,RT @boun0479: WATCH: In Macron's France you can witness police officers beating old people in the street b/c they show solidarity w/ protes…,2019-03-04 04:42,Twitter for iPhone,,,1.101983249075708e+18,True,,1.1021708244155516e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['329131142'],," This tweet is discussing a video showing police officers beating old people in the streets in France. The tweet does not mention any conspiracy theories or make any claims regarding a conspiracy.

Class: 0"," This tweet is not about education as it does not mention anything related to learning, teaching, or schooling. 
Class: 0"," This tweet is not about the environment, but instead about French police officers beating old people in the street. 

Class: 0"," This tweet is not about labor or employment because it is a news article about police officers beating old people in the street.

Class: 0"," This tweet is not about religion, but rather about the police brutality in France.

Class: 0"," This tweet is not about science or technology, but about an incident involving police officers in France.

Class: 0",[]
287484,1148856115242983425,830195087078518785,ssebunya shafique,ssebunyashaf,Uganda,"economics politics music and sports
@arsenal & @Barcelona",https://t.co/4lf4iRcXJT,15717.0,4232,2017-02-10,en,en,"RT @newvisionwire: Museveni campaigns for Nebbi candidate  

The NRM National Chairman Yoweri Museveni Tuesday travelled to Nebbi district…",2019-07-10 07:26,Twitter for Android,,,,True,,1.148847684306002e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['56960258'],," This tweet is not about conspiracy theory, as it is a news report about a political figure campaigning for a candidate in a district.

Class: 0"," This tweet is not about education because it is discussing the NRM National Chairman Yoweri Museveni campaigning for a candidate in Nebbi district.

Class: 0"," This tweet is not about the environment, but about a political campaign in Nebbi district.

Class: 0"," This tweet is not about labor or employment as it discusses the National Chairman of the NRM campaigning for a Nebbi district candidate. 

Class: 0"," This tweet does not mention religion in any way and is about the NRM National Chairman Yoweri Museveni campaigning for a candidate.

Class: 0"," This tweet is not about science or technology, but rather about a political campaign in Nebbi district.

Class: 0",[]
1310630,808482973007769600,dk7Bkj8OtcaiZBLneaASw0X+FrvuOgIVgP68S2ycUyE=,dk7Bkj8OtcaiZBLneaASw0X+FrvuOgIVgP68S2ycUyE=,dk7Bkj8OtcaiZBLneaASw0X+FrvuOgIVgP68S2ycUyE=,,"All the politics of america you will find here taking you last minute information and updated.

#TOPPOLITICAL
#NEWSTAIN",,1895.0,3473,2016-11-13,es,en,Anti-Trump Professor RIPS Trump Supporters With Email; Tucker Carlson Interviews! https://t.co/zHqcKCpQEI https://t.co/ef05cweSFU,2016-12-13 01:25,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qr08cp'],[],," This tweet does not contain any information related to a conspiracy theory and is rather about an anti-Trump professor and a Tucker Carlson interview. 

Class: 0"," This tweet does not mention education in any way, and is not related to education.

Class: 0"," This tweet is not about the environment and does not contain any references to environmental topics. 
Class: 0"," This tweet does not refer to labor/employment and only talks about an anti-Trump professor and an interview with Tucker Carlson.

Class: 0"," This tweet does not mention religion and is not related to religion.

Class: 0"," This tweet does not mention any specific scientific or technological topics, nor does it reference any scientific or technological advancements.

Class: 0",[]
650903,901194940591591427,HoKpxnZF4gJk+IzjhJijZyLKzNXWMQtF07nWOBUmo=,HoKpxnZF4gJk+IzjhJijZyLKzNXWMQtF07nWOBUmo=,HoKpxnZF4gJk+IzjhJijZyLKzNXWMQtF07nWOBUmo=,Estados Unidos,"I opened this twitter , to share my Love for America and Canada with like minded People , big TRUMP FAN , MAGA??",https://t.co/4srF9ALSJp,1719.0,4674,2017-08-25,es,en,Look What Liberal Troll Stephen King is Doing to “Get Revenge” on Trump https://t.co/ZBqjMpwW23 https://t.co/S8n90ElT7d,2017-08-25 21:29,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2wFS93k'],[],," This tweet is about the writer Stephen King's actions in response to the Trump presidency.

Class: 0"," This tweet is not about education as it is discussing the actions of the author Stephen King in relation to Donald Trump and does not have any relation to education.

Class: 0"," This tweet does not mention anything about the environment and is discussing Stephen King's political views in relation to President Trump. 

Class: 0"," This tweet is not related to labor or employment and does not discuss any political action concerning them.

Class: 0"," This tweet is not about religion, but rather about the writer Stephen King and his actions towards President Trump.

Class: 0"," This tweet is not about science or technology.

Class: 0",[]
1135043,808388541105352704,dppCN6g3OEAtdPPCo4cNTj5BXy51Qjrr25PaJs6s0=,dppCN6g3OEAtdPPCo4cNTj5BXy51Qjrr25PaJs6s0=,dppCN6g3OEAtdPPCo4cNTj5BXy51Qjrr25PaJs6s0=,Estados Unidos,"americas news, all the best of your hands policy
#TOPUSA
#VOTE
#POLITICSUSA",,2201.0,1333,2016-11-03,es,en,True Pundit: CIA Analyst Declares Washington Post Russian Hacker Story A Lie https://t.co/2JncUWSgJ2 https://t.co/cysMuoDLYs,2016-12-12 19:10,dlvr.it,,,,False,,,absent,absent,0.0,1.0,1.0,0.0,[],['http://viid.me/qe8VRK'],[],," This tweet is promoting a conspiracy theory that the Washington Post story about Russian hackers is a lie, something created by the CIA. 

Class: 1"," This tweet is not about education, as it is discussing a story by the Washington Post about a Russian hacker.

Class: 0"," This tweet is not about the environment, it is about a CIA analyst's opinion on a story from the Washington Post. 

Class: 0"," This tweet does not mention anything relating to labor or employment, so it is not classified as such. 
Class: 0"," This tweet is not about religion; it is discussing a story from the Washington Post about a supposed Russian hacker.

Class: 0"," This tweet is about a news report from the Washington Post claiming Russian hackers interfered with the 2016 election, which was disputed by a CIA analyst.

Class: 0","['Conspiracy Theory', 'Science/Technology']"
792064,891044907657420803,ubrROS6HI05i2DqSFJvymP5pUL9teMFGBDDNXYyr94=,ubrROS6HI05i2DqSFJvymP5pUL9teMFGBDDNXYyr94=,ubrROS6HI05i2DqSFJvymP5pUL9teMFGBDDNXYyr94=,Estados Unidos,"ALL LIVES MATTER Conservative Christian. Love God, Love my Country. #GodBlessAmerica ???????? I Will Stand Up! Covfefe??Follo me",https://t.co/4srF9ALSJp,971.0,2812,2017-07-27,es,en,cicc VIDEO : Hannity Destroys Liar and Traitor John McCain https://t.co/e6HNPmkKsO #cic https://t.co/cZXkxaEcO6,2017-07-28 21:17,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,['cic'],['http://ift.tt/2tQLtP4'],[],," This tweet is not about a conspiracy theory. It is about a video of Sean Hannity discussing John McCain and includes two URLs.

Class: 0"," This tweet is not about education as it does not discuss any educational topics.

Class: 0"," This tweet is not about the environment.

Class: 0"," This tweet does not mention anything related to labor or employment, so it is not about Labor/Employment.

Class: 0"," The tweet does not mention any religion and is discussing a video about John McCain, therefore it does not appear to be about religion.

Class: 0"," This tweet is not related to Science/Technology. 
Class: 0",[]
1508069,826428543789723648,816367471804502022,Alisson Perez Top,AlissonPerezTop,,Do you want to know things that are worth knowing? Follow me and you will have the opportunity to see some twee tellers from united states.!#AlissonTop,,0.0,18,2017-01-03,es,en,"Bill would sell off 3.3m acres of national land, unnerving outdoor enthusiasts https://t.co/tyvBDniHLB https://t.co/BaOq3wvXPq",2017-01-31 13:54,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qjr04d'],[],," This Tweet is not about Conspiracy Theory, but instead is about a proposed bill that would put 3.3 million acres of public land up for sale.

Class: 0"," This tweet is not about education, since it does not mention education or any related topics.

Class: 0"," This tweet is discussing how a bill would sell off a large amount of national land, which could have negative effects on the environment. 
Class: 1"," This tweet is not about labor or employment. It is about a bill proposed to sell public land, and how it affects outdoor enthusiasts. 

Class: 0"," This tweet does not mention religion and is discussing the selling off of national land.

Class: 0"," This tweet is discussing the potential for a bill to sell off 3.3 million acres of national land, and how this could unnerve outdoor enthusiasts. It is not discussing a specific scientific or technological topic, so it does not fit in either of these categories.

Class: 0",['Environment']
910049,826177015191580672,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,n0AprOYKEjeqssI493b4LiWMV+GAGGVqgBwsYcKUXak=,,"Lover of everything good, journalist and writer, follow me and I will give you the best information, Follower of Donald Trump and more.!#TrumpTop #TopJani",,2.0,31,2017-01-03,es,en,Anti-travel ban activists skeptical of reports that all detainees released https://t.co/204ef1cXPu https://t.co/IDv11UE0qT,2017-01-30 21:15,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qh1mYh'],[],," This tweet does not appear to be about a conspiracy theory. It is discussing anti-travel ban activists and reports of all detainees being released. 

Class: 0"," This tweet is not related to Education, as it is about a political protest and the reports surrounding it.

Class: 0"," This tweet is not about the environment, as it is discussing the release of detainees in relation to a travel ban.

Class: 0"," This tweet does not mention anything about labor or employment, so it is not related to this topic.

Class: 0"," This tweet is not about religion, as it is talking about activists who are skeptical of reports regarding travel ban detainees.

Class: 0"," This tweet is not about science or technology, it is about politics and activism related to the travel ban. 

Class: 0",[]
157689,1035942049261015040,830195087078518785,ssebunya shafique,ssebunyashaf,Uganda,"economics politics music and sports
@arsenal & @Barcelona",https://t.co/4lf4iRcXJT,15717.0,4232,2017-02-10,en,en,@Bechu55622783 @KagutaMuseveni @JanetMuseveni What if God says it's over now bcoz you're a curse to your family,2018-09-01 17:26,Twitter for Android,964898206172794880,1.0359314986947502e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"['964898206172794880', '126955629', '1451077608']",," This tweet does not appear to be about a conspiracy theory. 
Class: 0"," This tweet is not about education as it does not mention any educational topics. 
Class: 0"," This Tweet does not mention the environment or any environmental topics, so it is not about the environment.

Class: 0"," This tweet does not mention anything related to labor or employment, so it is not about labor/employment.

Class: 0"," This Tweet is about Religion because it mentions God and the idea of being a ""curse"" to one's family.

Class: 1"," This tweet is not about Science/Technology because it does not reference any scientific or technological concepts.

Class: 0",['Religion']
361095,1305511661772603394,931634107926401024,Ruhima Jonah,AsantejnrRuhima,Uganda,"Common sense enthusiastic,NRA IDEOLOGUE, Pan Africanist, Lumumbist, Anti-Imperialists and Their Puppets #VisitUganda",https://t.co/7qSRPxBtVj,10615.0,2732,2017-11-17,en,en,"@KOmukungu Let’s break this down;
We have local leaders from LC to parliament, we have the judiciary, the executive how many bush men are in these positions? Let’s also examine the 150k public service jobs, CAOs per every district. Let’s not use general statements to lie!!",2020-09-14 14:20,Twitter for iPhone,1147016391792451585,1.3053998345438822e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],['1147016391792451585'],," This tweet does not contain any references to conspiracy theories, it is instead discussing the division of power within the government and whether or not it is equitable.

Class: 0"," This tweet does not mention education specifically, so it is not about education. 
Class: 0"," This Tweet does not mention anything about the environment, therefore it is not about the environment.

Class: 0"," This tweet is discussing inequalities in positions of power and in public service jobs.

Class: 0"," This tweet is not about religion.
Class: 0"," This tweet is discussing government positions and public service jobs, but it does not mention anything about Science or Technology.

Class: 0",[]
877998,807920549426925568,rgcy33kTNl8sj3Dk3bQJZfS+az9hGYtnAuCgQDUC4=,rgcy33kTNl8sj3Dk3bQJZfS+az9hGYtnAuCgQDUC4=,rgcy33kTNl8sj3Dk3bQJZfS+az9hGYtnAuCgQDUC4=,,"Follow us and discover the best political and economic information of last minute.
#NEWSTOP
#AMERICATOP
#ECONOMICTOP
#POLITICTOP",,1340.0,4518,2012-07-22,es,en,Transgender Cop Praised as a Role Model By Liberals TURNS OUT TO BE A PERVERT https://t.co/c3PTgnVVDZ https://t.co/E0aFIouVzT,2016-12-11 12:10,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qeBkK8'],[],," This tweet does not appear to relate to any conspiracy theory, but instead to a news story about a transgender police officer who was later discovered to be a pervert.

Class: 0"," This tweet does not mention anything about education and is not related to education. 
Class: 0"," This tweet does not discuss any matters related to the environment, instead it discusses the behavior of a transgender police officer.

Class: 0"," This tweet is not about labor/employment. It is discussing a transgender police officer who has been praised by liberals but turns out to have committed a crime.

Class: 0"," This tweet does not pertain to religion and is not related to the topic in any way. 

Class: 0"," This tweet does not discuss science or technology in any way.

Class: 0",[]
277233,1175984054526722048,702546703438716929,Afro puff missy mommy 🇺🇬🇳🇬,jeromeabba,"Uganda, Nigeria Online","Principled mom| Miss independent |IT specialist | Introvert | Content Creator |Your secret admirer😉😋😘🇺🇬
#muhoozi_project I NRM & Bebecool diehard✌️👍",https://t.co/G8J50FnKMK,20912.0,18384,2016-02-24,en,en,RT @MangoeleRichard: @iiiiiiQra @Followerhlper Hello,2019-09-23 04:03,Twitter for Android,,,,True,,1.1759824337680384e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],"['2585369114', '918541053510029312', '1146654158180642816']",," This tweet does not mention anything about a conspiracy theory and does not seem to be related to one.

Class: 0"," This Tweet does not mention anything about education and is not related to the subject. 
Class: 0"," This tweet does not discuss the environment in any way, therefore it is not about the environment. 
Class: 0"," This tweet does not mention anything about labor or employment.

Class: 0"," This tweet does not mention anything related to religion and is simply a greeting.
Class: 0"," This tweet does not mention Science or Technology in any way. 
Class: 0",[]
1586460,822162853595516928,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,XMTS0g2djaimug8EsM6CbJYGkiqFNE0+vIvASK5sMo=,Estados Unidos,Take you to your hand all the world of politics in america.follow us and find out the best news,,2924.0,3135,2016-10-24,es,en,The emergence of the 'cyber cold war' https://t.co/e8hjFxPvwn https://t.co/cUMoUgMGm1,2017-01-19 19:24,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qshhcG'],[],," This tweet is discussing a concept called the 'cyber cold war', which could be interpreted as a conspiracy theory, as it implies a large-scale conflict between powerful entities. 

Class: 1"," This tweet does not discuss education directly, so it does not relate to education.

Class: 0"," This tweet does not mention anything related to the environment, so it is not about the environment.

Class: 0"," This tweet does not discuss labor or employment directly. 
Class: 0"," This tweet does not discuss any topics related to religion, but rather is discussing the emergence of a cyber cold war. 

Class: 0"," This tweet is referring to the increased tensions between countries in regards to cyber-security and espionage.

Class: 1","['Conspiracy Theory', 'Science/Technology']"
1439719,872201864800063489,zIkQiU3R+hVI5f0xFOOFHMQ7rKujWeJGz0DoRGp89t8=,zIkQiU3R+hVI5f0xFOOFHMQ7rKujWeJGz0DoRGp89t8=,zIkQiU3R+hVI5f0xFOOFHMQ7rKujWeJGz0DoRGp89t8=,Estados Unidos,"FOLLOW ME, and I will take the best political secrets of the day to day, you want to discover my secrets? follow me now",https://t.co/9mmTF3UVaY,365.0,2871,2017-05-31,es,en,New Photo Emerges Of Syrian Boy Who Gave A Face To The Suffering In Aleppo https://t.co/hLDI9VTRJK https://t.co/uVQwi8tfjC,2017-06-06 21:21,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://festyy.com/qJbMNk'],[],," This tweet is not about a conspiracy theory, as it is simply discussing a photo of a Syrian boy and the suffering in Aleppo.

Class: 0"," This tweet is not about education because it is discussing a photo of a Syrian boy in Aleppo, and does not mention education or any education-related topics. 

Class: 0"," This tweet is not about the environment. It is about the suffering of a Syrian boy in the war-torn city of Aleppo.

Class: 0"," This tweet does not appear to be about labor/employment, it is about a Syrian boy and the suffering in Aleppo. 

Class: 0"," This tweet is not about religion, it is about a photograph of a Syrian boy in Aleppo.

Class: 0"," This tweet does not discuss any scientific or technological topics, so it is not about Science or Technology.

Class: 0",[]
1024143,806114121775091712,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,bHUy9uuigIItuBR53KqUvcI7WeaUuY1OaK3sH28ufcM=,,"Discover everything we carry for you. follow us
#tweettop
#toppolitics
#tweetpolitics",,1315.0,3523,2016-12-01,es,en,"Ed Klein : Since Losing, Hillary in a Weepy, Whiny, Drunken Downward Spiral https://t.co/qboRguGUX1 https://t.co/tMQK6JjvkT",2016-12-06 12:32,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://viid.me/qegLpf'],[],," This tweet is not about a conspiracy theory because it is discussing Hillary Clinton's emotions since losing the election, rather than any sort of conspiracy.

Class: 0"," This tweet does not appear to have any content related to education, and therefore does not qualify as an education-based tweet.

Class: 0"," This tweet is not about environment, but about a political figure. 
Class: 0"," This tweet is not about labor or employment. 
Class: 0"," This tweet is not related to religion and does not mention anything related to religion.

Class: 0"," This tweet does not mention anything related to science or technology. 
Class: 0",[]
615812,1347248016198144002,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,6+vjtCMtDejmMJ1XZXAyduXbW0BgRnl38KGQF2Q5L0=,"Uganda, Nigeria Online ","Wisdom is a principle thing| Retweets aren't endorsements | Introvert | Miss Independent |
Muhoozi Kainerugaba my Role Model😍😉
#muhoozi_project| @mkainerugaba",,3236.0,3118,2020-01-04,en,en,"RT @KagutaMuseveni: Kayunga Hospital has been renovated and upgraded to a regional referral hospital. I will commission it today.
For our r…",2021-01-07 18:25,Twitter for Android,,,,True,,1.3470717685617418e+18,absent,absent,0.0,0.0,0.0,0.0,[],[],['126955629'],," This tweet is about the Kayunga Hospital being renovated and upgraded to a regional referral hospital and that it will be commissioned today.

Class: 0"," This tweet is not about education, as it discusses the renovation and upgrading of a hospital. 

Class: 0"," This tweet does not mention anything to do with the environment, so it does not classify as a tweet about the environment. 

Class: 0"," This tweet is not about labor or employment, but rather the commissioning of the upgraded Kayunga Hospital. 

Class: 0"," This tweet is not about religion, but rather about a hospital in Kayunga that has been renovated.

Class: 0"," This tweet is discussing the renovation and upgrade of a hospital, rather than a scientific or technological topic. 

Class: 0",[]
570630,1327214406133051393,931634107926401024,Ruhima Jonah,AsantejnrRuhima,Uganda,"Common sense enthusiastic,NRA IDEOLOGUE, Pan Africanist, Lumumbist, Anti-Imperialists and Their Puppets #VisitUganda",https://t.co/7qSRPxBtVj,10615.0,2732,2017-11-17,en,en,RT @jashily: That’s the only president i know.@brianmixologist @BandiVan @KagutaMuseveni #SecureYourFuture #SecureYourFuture #SecureYourFut…,2020-11-13 11:39,Twitter for iPhone,,,,True,,1.3272033816943903e+18,absent,absent,0.0,0.0,0.0,0.0,"['SecureYourFuture', 'SecureYourFuture']",[],"['836139167042191360', '2860354721', '1440725329', '126955629']",," This tweet does not seem to be about any conspiracy theory. It appears to be about a president and the tweet is encouraging people to secure their future.

Class: 0"," This Tweet is not about Education as it does not directly mention or relate to any educational topics.

Class: 0"," This tweet is not about the environment, as it does not mention any environmental topics.

Class: 0"," This tweet is not about labor/employment as it does not mention anything related to the topics. 
Class: 0"," This tweet is not about religion as it does not mention anything related to religion.
Class: 0"," This tweet does not mention any references to science or technology, and is not discussing any topics related to either field.

Class: 0",[]
1316961,847186890058891264,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,lsTP5Y6i+Tr6izzPm2yRjGTQie3QNQ8EtLGmLEB1I=,Estados Unidos,"Americas news, all the best of your hands policy, All political information at your house, and more
#TOPAMERICA
#TOPX",,2270.0,5064,2016-11-03,es,en,WTF MOMENT of the Day! 5-Yr-Old Girl SUSPENDED for Making “Gun Motion” With a Stick https://t.co/bfQ3IGbJ5J https://t.co/M8iE85chqe,2017-03-29 20:41,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://truthfeed.com/wtf-moment-of-the-day-5-yr-old-girl-suspended-for-making-gun-motion-with-a-stick/60588/?utm_source=dlvr.it&utm_medium=twitter'],[],," This tweet is not about a conspiracy theory because it is simply reporting on an incident with a 5-year-old child.

Class: 0"," This tweet is not about education since it does not discuss any aspect of education. 

Class: 0"," This tweet is not about the environment and is instead about a 5-year-old girl being suspended from school.

Class: 0"," This tweet does not appear to be discussing labor or employment issues, but instead discussing a news story about a 5-year-old girl being suspended for making a gun motion with a stick.

Class: 0"," This tweet does not mention religion at all and is not related to religion in any way.

Class: 0"," This tweet is not about Science/Technology, as it is about a 5-year-old girl being suspended for making a ""gun motion"" with a stick.

Class: 0",[]
1335576,793533941244235776,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,zjM1VynckXRrGwh4gmb384xY3JQpuVwZE7EqEbpbQ7c=,Estados Unidos,We take the best information fast and timely policies thus giving to know the most hidden secrets of politics,,4044.0,3185,2016-10-23,es,en,60 Idiots Show up to a Kaine “Rally” in Wisconsin https://t.co/PtL6bWWx1x https://t.co/9zk0y8TFJE,2016-11-01 19:23,dlvr.it,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://sh.st/5gSGS'],[],," This tweet is not about a conspiracy theory, as it is just about a rally for Democratic vice-presidential candidate Tim Kaine in Wisconsin.

Class: 0"," This tweet does not discuss education and does not mention Kaine's educational policies or platforms.

Class: 0"," This tweet is not about environment.
Class: 0"," This tweet does not discuss labor or employment. 
Class: 0"," This tweet does not mention any religious topics or terms, so it is not about religion.

Class: 0"," This tweet does not discuss any topics related to science or technology. 
Class: 0",[]
1589360,919612157335089152,Ia4dZVTjS3cVDs7oaUF64BtXAjO3qZ3h5YXRweTJA4=,Ia4dZVTjS3cVDs7oaUF64BtXAjO3qZ3h5YXRweTJA4=,Ia4dZVTjS3cVDs7oaUF64BtXAjO3qZ3h5YXRweTJA4=,Estados Unidos,"Life member NRA & IKF ""Say When"".. Cause I Play For Blood. NO PC VETS & PATRIOTSWELCOMED #MAGA.#VETS #GUNSMATTER ??",https://t.co/4srF9AuhkP,1878.0,83,2017-08-18,es,en,LOL: Laura Ingraham BURNS ‘Professor Hillary’ With One BRUTAL Tweet https://t.co/QSBt83BDQ7,2017-10-15 17:13,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://ift.tt/2hIpuAW'],[],," This tweet is not related to conspiracy theories and is instead discussing a tweet from Laura Ingraham about Hillary Clinton.

Class: 0"," This tweet does not appear to be about education, as it mentions Laura Ingraham and Professor Hillary, but does not discuss any education topics. 
Class: 0"," This tweet is not related to the environment and does not mention any environmental topics.

Class: 0"," This tweet does not relate to labor or employment and is instead about a political figure. 
Class: 0"," This tweet does not mention religion in any way, shape, or form.

Class: 0"," This tweet does not mention any scientific or technological topics.

Class: 0",[]
278402,1180376307630301185,702546703438716929,Afro puff missy mommy 🇺🇬🇳🇬,jeromeabba,"Uganda, Nigeria Online","Principled mom| Miss independent |IT specialist | Introvert | Content Creator |Your secret admirer😉😋😘🇺🇬
#muhoozi_project I NRM & Bebecool diehard✌️👍",https://t.co/G8J50FnKMK,20912.0,18384,2016-02-24,en,en,RT @peterbroggs: Ghost https://t.co/9wlhasIe9R,2019-10-05 06:56,Twitter for Android,,,1.180371865824645e+18,True,,1.1803721822093722e+18,absent,absent,0.0,0.0,0.0,0.0,[],['https://twitter.com/jeromeabba/status/1180371865824645120'],['977546842673156096'],," This tweet does not mention any specific conspiracy theory and does not provide any further context.

Class: 0"," This tweet does not appear to be about education as it does not mention any related topics.

Class: 0"," This tweet does not mention anything related to the environment and is most likely referring to a link about something else. 

Class: 0"," This tweet does not relate to labor/employment. 
Class: 0"," This tweet does not mention any religious topics or symbols, so it is not about religion. 
Class: 0"," This tweet does not contain any information about science or technology, so it is not related to either. 

Class: 0",[]
1201538,875008047516712960,gx0jLRE+8i+zneBgcbKV7DrfJjzEMSBGuIkdXxu5seU=,gx0jLRE+8i+zneBgcbKV7DrfJjzEMSBGuIkdXxu5seU=,gx0jLRE+8i+zneBgcbKV7DrfJjzEMSBGuIkdXxu5seU=,Estados Unidos,"Journalist passionate about bringing you the best political news of the moment, you want to discover the secrets of Donald Trump",https://t.co/9mmTF3UVaY,1439.0,4764,2017-06-02,es,en,Democrats Trash “Collusion” Label; Now Blame Trump For Obstruction https://t.co/AkHp3ZdB2D https://t.co/DyfDWhpB42,2017-06-14 15:12,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['http://corneey.com/qKPMh9'],[],," This tweet is not about a conspiracy theory as it is discussing the Democrats' response to the Trump administration and their accusations of obstruction and no longer using the term collusion.

Class: 0"," This tweet does not relate to education in any way, as it discusses Democrats and President Trump. 
Class: 0"," This Tweet does not relate to the environment in any way.

Class: 0"," This tweet is not about labor or employment and does not discuss any labor or employment issues.

Class: 0"," This tweet does not mention religion and is instead discussing a political issue.

Class: 0"," This tweet is not about science or technology, as it is discussing political issues.

Class: 0",[]
